time,training_score,logical_score,verbal_score,avg_literacy,location_age,distance,similar_language,is_male,emp_id,turnover
1,2.926152,6,5,81.85213,10,0,94.68987,1,949,Stayed
2,2.926152,6,5,81.85213,10,0,94.68987,1,949,Stayed
3,2.926152,6,5,81.85213,10,0,94.68987,1,949,Stayed
4,2.926152,6,5,81.85213,10,0,94.68987,1,949,Stayed
5,2.926152,6,5,81.85213,10,0,94.68987,1,949,Left
1,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
2,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
3,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
4,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
5,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
6,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
7,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
8,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
9,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
10,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
11,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
12,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
13,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
14,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
15,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
16,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
17,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
18,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
19,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
20,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
21,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
22,5.074731,5,8,78.31142,6,0,100,0,950,Stayed
23,5.074731,5,8,78.31142,6,0,100,0,950,Left
1,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
2,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
3,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
4,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
5,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
6,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
7,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
8,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
9,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
10,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
11,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
12,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
13,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
14,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
15,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
16,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
17,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
18,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
19,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
20,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
21,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
22,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
23,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
24,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
25,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
26,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
27,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
28,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
29,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
30,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
31,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
32,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
33,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
34,4.018928,4,0,74.06504,5,0.3039623,100,1,951,Stayed
1,3.01773,10,2,70.14403,10,1.298642,64.66871,1,952,Stayed
2,3.01773,10,2,70.14403,10,1.298642,64.66871,1,952,Stayed
3,3.01773,10,2,70.14403,10,1.298642,64.66871,1,952,Stayed
4,3.01773,10,2,70.14403,10,1.298642,64.66871,1,952,Stayed
5,3.01773,10,2,70.14403,10,1.298642,64.66871,1,952,Left
1,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
2,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
3,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
4,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
5,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
6,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
7,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
8,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
9,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
10,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
11,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
12,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
13,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
14,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
15,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
16,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
17,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
18,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
19,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
20,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
21,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
22,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
23,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
24,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
25,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
26,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
27,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
28,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
29,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
30,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
31,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
32,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
33,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
34,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
35,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Stayed
36,4.628338,1,7,78.97315,10,1.234547,31.62185,0,953,Left
1,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
2,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
3,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
4,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
5,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
6,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
7,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
8,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
9,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
10,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
11,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
12,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
13,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
14,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
15,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
16,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
17,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
18,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
19,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
20,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
21,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
22,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
23,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
24,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
25,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
26,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
27,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
28,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
29,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
30,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
31,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
32,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
33,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
34,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
35,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
36,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
37,4.21193,6,4,86.79635,27,0.1479765,37.40196,1,954,Stayed
1,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
2,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
3,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
4,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
5,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
6,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
7,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
8,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
9,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
10,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
11,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
12,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
13,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
14,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
15,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
16,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
17,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
18,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
19,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
20,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
21,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
22,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
23,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
24,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
25,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
26,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
27,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
28,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
29,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
30,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
31,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
32,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
33,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
34,3.329432,10,8,65.72187,11,1.288616,65.73573,1,955,Stayed
1,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
2,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
3,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
4,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
5,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
6,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
7,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
8,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
9,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
10,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
11,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
12,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
13,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
14,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
15,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
16,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
17,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
18,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
19,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
20,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
21,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
22,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
23,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
24,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
25,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
26,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
27,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
28,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
29,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
30,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
31,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
32,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
33,4.545496,8,3,88.03722,12,0.0922003,96.41065,1,956,Stayed
1,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
2,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
3,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
4,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
5,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
6,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
7,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
8,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
9,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
10,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
11,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
12,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
13,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
14,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
15,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
16,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
17,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
18,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
19,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
20,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
21,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
22,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
23,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
24,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
25,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
26,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
27,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
28,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
29,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
30,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
31,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
32,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
33,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
34,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
35,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
36,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
37,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
38,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
39,4.539003,2,6,61.25744,5,0,11.12046,0,957,Stayed
1,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
2,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
3,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
4,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
5,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
6,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
7,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
8,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
9,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
10,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
11,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
12,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
13,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
14,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
15,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
16,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
17,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
18,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
19,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
20,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
21,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
22,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
23,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
24,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
25,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
26,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
27,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
28,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
29,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
30,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
31,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
32,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
33,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
34,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
35,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
36,4.339594,9,10,76.34562,24,0.1524061,100,0,958,Stayed
1,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
2,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
3,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
4,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
5,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
6,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
7,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
8,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
9,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
10,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
11,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
12,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
13,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
14,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
15,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
16,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
17,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
18,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
19,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
20,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
21,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
22,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
23,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
24,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
25,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
26,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
27,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
28,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
29,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Stayed
30,4.122287,8,8,76.69305,11,0.5627601,96.73448,1,959,Left
1,3.478351,0,0,70.57601,26,2.523185,31.95267,0,960,Stayed
2,3.478351,0,0,70.57601,26,2.523185,31.95267,0,960,Stayed
3,3.478351,0,0,70.57601,26,2.523185,31.95267,0,960,Stayed
4,3.478351,0,0,70.57601,26,2.523185,31.95267,0,960,Left
1,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
2,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
3,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
4,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
5,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
6,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
7,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
8,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
9,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
10,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
11,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
12,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
13,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
14,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
15,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
16,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
17,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Stayed
18,2.977615,9,2,72.93326,11,1.316585,62.89126,1,961,Left
1,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
2,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
3,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
4,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
5,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
6,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
7,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
8,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
9,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
10,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
11,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
12,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
13,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
14,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
15,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
16,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
17,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
18,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
19,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
20,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
21,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
22,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
23,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
24,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
25,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
26,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
27,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
28,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
29,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
30,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
31,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
32,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
33,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
34,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
35,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
36,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
37,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
38,4.595376,4,7,79.14301,10,1.573138,11.75543,0,962,Stayed
1,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
2,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
3,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
4,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
5,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
6,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
7,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
8,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
9,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
10,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
11,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
12,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
13,4.826848,7,0,74.64607,12,0.5896575,11.1746,1,963,Stayed
